,Unnamed: 0,closed,opened,duration,status,seg_id,created,ID,decision,score,assignee_masked,unique_task_id,avg_opened_time
1392,1392,2022-01-03 22:23:03.481999872,1641248483096000000,99.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,errorNearby,0.5,12,86469113538534792575,1.6409686370861714e+18
1391,1391,2022-01-13 12:06:11.460999936,1642075541156000000,29.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,errorNearby,0.5,11,86469113538534792575,1.6409686370861714e+18
1390,1390,2022-01-03 19:47:39.020000000,1641239189344999936,69.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yesConditional,1.0,10,86469113538534792575,1.6409686370861714e+18
1389,1389,2022-01-03 16:46:27.264999936,1641228353777999872,33.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yesConditional,1.0,9,86469113538534792575,1.6409686370861714e+18
1388,1388,2022-01-03 16:55:13.440000000,1641228776928999936,135.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yesConditional,1.0,8,86469113538534792575,1.6409686370861714e+18
1387,1387,2022-01-03 16:45:00.611000064,1641228134660000000,164.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yesConditional,1.0,7,86469113538534792575,1.6409686370861714e+18
1385,1385,2022-01-03 18:36:24.368000000,1641234889416999936,93.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yesConditional,1.0,5,86469113538534792575,1.6409686370861714e+18
1384,1384,2022-01-03 16:38:22.284000000,1641227845767000064,55.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yesConditional,1.0,4,86469113538534792575,1.6409686370861714e+18
1383,1383,2022-01-03 18:25:41.265999872,1641234254939000064,85.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yesConditional,1.0,3,86469113538534792575,1.6409686370861714e+18
1382,1382,2022-01-04 04:35:33.747000064,1641270875416999936,57.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,errorNearby,0.5,2,86469113538534792575,1.6409686370861714e+18
1381,1381,2022-01-04 05:48:37.180000000,1641275294884000000,21.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yes,0.0,1,86469113538534792575,1.6409686370861714e+18
1403,1403,2022-01-03 18:50:51.776000000,1641235792659000064,58.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yesConditional,1.0,23,86469113538534792575,1.6409686370861714e+18
1404,1404,2022-01-03 16:42:57.516000000,1641228122351000064,54.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yesConditional,1.0,24,86469113538534792575,1.6409686370861714e+18
1402,1402,2022-01-03 19:06:21.000000000,1641236519441999872,261.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yesConditional,1.0,22,86469113538534792575,1.6409686370861714e+18
1393,1393,2022-01-03 18:06:55.577999872,1641232330976999936,883.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yesConditional,1.0,13,86469113538534792575,1.6409686370861714e+18
1722,1722,2022-01-03 16:34:20.867000064,1641227588476999936,70.0,closed,864691135385347925,2021-12-30 13:31:19.080000000,75,yesConditional,1.0,26,86469113538534792575,1.6409686370861714e+18
1399,1399,2022-01-04 04:42:10.697999872,1641231044164000000,93.0,closed,864691135385347925,2021-12-30 13:29:33.094000000,75,yesConditional,1.0,19,86469113538534792575,1.6409686370861714e+18
1781,1781,2022-01-05 16:47:50.600999936,1641401245111000064,24.0,closed,864691135385347925,2022-01-03 13:40:45.492000000,75,yesConditional,1.0,1000,86469113538534792575,1.6409686370861714e+18
1723,1723,2022-01-04 05:03:13.630000128,1641272551311000064,42.0,closed,864691135462785854,2021-12-30 13:31:19.222000000,76,no,1.0,25,86469113546278585476,1.640969927918457e+18
1782,1782,2022-01-05 16:48:53.464000000,1641401274176999936,58.0,closed,864691135462785854,2022-01-03 13:40:45.596000000,76,no,1.0,1000,86469113546278585476,1.640969927918457e+18
1428,1428,2022-01-03 16:43:48.608000000,1641228181680000000,45.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,24,86469113546278585476,1.640969927918457e+18
1412,1412,2022-01-03 16:55:46.848000000,1641228918100000000,28.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,8,86469113546278585476,1.640969927918457e+18
1414,1414,2022-01-03 19:52:31.208999936,1641239298092000000,251.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,10,86469113546278585476,1.640969927918457e+18
1418,1418,2022-01-05 13:44:49.095000064,1641390220646000128,67.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,14,86469113546278585476,1.640969927918457e+18
1417,1417,2022-01-03 18:17:55.652999936,1641233452844999936,421.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,yesConditional,0.5,13,86469113546278585476,1.640969927918457e+18
1416,1416,2022-01-03 22:26:46.615000064,1641248588424999936,217.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,yesConditional,0.5,12,86469113546278585476,1.640969927918457e+18
1415,1415,2022-01-13 12:07:06.280999936,1642075572129999872,53.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,yes,0.0,11,86469113546278585476,1.640969927918457e+18
1413,1413,2022-01-03 16:46:45.028000000,1641228390209999872,13.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,9,86469113546278585476,1.640969927918457e+18
1422,1422,2022-01-03 17:04:37.590000128,1641229437208000000,39.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,18,86469113546278585476,1.640969927918457e+18
1423,1423,2022-01-04 04:44:19.268999936,1641271335108999936,121.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,19,86469113546278585476,1.640969927918457e+18
1724,1724,2022-01-03 16:36:32.726000128,1641227665280999936,126.0,closed,864691135462785854,2021-12-30 13:31:19.222000000,76,no,1.0,26,86469113546278585476,1.640969927918457e+18
1425,1425,2022-01-03 23:16:09.883000064,1641251714396000000,55.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,21,86469113546278585476,1.640969927918457e+18
1424,1424,2022-01-03 18:38:46.239000064,1641235075950000128,46.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,20,86469113546278585476,1.640969927918457e+18
1421,1421,2022-01-03 20:10:27.404999936,1641240577984999936,47.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,errorNearby,0.0,17,86469113546278585476,1.640969927918457e+18
1427,1427,2022-01-03 18:55:11.519000064,1641235953937999872,156.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,23,86469113546278585476,1.640969927918457e+18
1419,1419,2022-01-03 22:15:24.000000000,1641247954388000000,168.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,15,86469113546278585476,1.640969927918457e+18
1410,1410,2022-01-03 18:33:39.771000064,1641234687017999872,131.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,6,86469113546278585476,1.640969927918457e+18
1426,1426,2022-01-03 20:21:16.496000000,1641236784668000000,73.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,22,86469113546278585476,1.640969927918457e+18
1409,1409,2022-01-03 18:37:38.591000064,1641235000784999936,56.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,5,86469113546278585476,1.640969927918457e+18
1408,1408,2022-01-03 16:39:08.820000000,1641227905943000064,41.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,4,86469113546278585476,1.640969927918457e+18
1407,1407,2022-01-03 18:26:18.031000064,1641234345172999936,32.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,3,86469113546278585476,1.640969927918457e+18
1406,1406,2022-01-04 04:39:23.348999936,1641270939380999936,223.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,2,86469113546278585476,1.640969927918457e+18
1405,1405,2022-01-04 05:49:07.944000000,1641275320712999936,26.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,1,86469113546278585476,1.640969927918457e+18
1411,1411,2022-01-03 16:45:24.937999872,1641228304180999936,20.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,7,86469113546278585476,1.640969927918457e+18
1420,1420,2022-01-03 18:26:17.131000064,1641234334396999936,41.0,closed,864691135462785854,2021-12-30 13:29:34.314000000,76,no,1.0,16,86469113546278585476,1.640969927918457e+18
1433,1433,2022-01-03 18:39:03.860999936,1641235061660999936,79.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yes,0.0,5,86469113540731207378,1.6409705206072284e+18
1432,1432,2022-01-03 16:40:09.723000064,1641227953296000000,54.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,4,86469113540731207378,1.6409705206072284e+18
1431,1431,2022-01-03 18:27:26.152999936,1641234381676000000,63.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,3,86469113540731207378,1.6409705206072284e+18
1430,1430,2022-01-04 04:41:11.972999936,1641271212649999872,58.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yes,0.0,2,86469113540731207378,1.6409705206072284e+18
1429,1429,2022-01-04 05:57:53.392999936,1641275599799000064,272.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yes,0.0,1,86469113540731207378,1.6409705206072284e+18
1435,1435,2022-01-03 16:46:49.273999872,1641228328220000000,80.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,7,86469113540731207378,1.6409705206072284e+18
1725,1725,2022-01-04 05:04:15.964000000,1641272596868999936,58.0,closed,864691135407312073,2021-12-30 13:31:19.405000000,78,yes,0.0,25,86469113540731207378,1.6409705206072284e+18
1436,1436,2022-01-03 16:57:11.736000000,1641228976308000000,55.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yes,0.0,8,86469113540731207378,1.6409705206072284e+18
1449,1449,2022-01-03 23:23:09.831000064,1641251773527000064,298.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yes,0.0,21,86469113540731207378,1.6409705206072284e+18
1450,1450,2022-01-03 20:23:02.680999936,1641241279448999936,102.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yes,0.0,22,86469113540731207378,1.6409705206072284e+18
1434,1434,2022-01-03 18:34:56.694000128,1641234823833999872,68.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yes,0.0,6,86469113540731207378,1.6409705206072284e+18
1451,1451,2022-01-03 19:03:45.080000000,1641236477375000064,146.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yes,0.0,23,86469113540731207378,1.6409705206072284e+18
1437,1437,2022-01-03 16:47:59.512000000,1641228407616000000,71.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,9,86469113540731207378,1.6409705206072284e+18
1726,1726,2022-01-03 16:37:28.297999872,1641227796919000064,50.0,closed,864691135407312073,2021-12-30 13:31:19.405000000,78,yesConditional,1.0,26,86469113540731207378,1.6409705206072284e+18
1438,1438,2022-01-03 19:54:18.811000064,1641239556227000064,101.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,10,86469113540731207378,1.6409705206072284e+18
1439,1439,2022-01-13 12:07:09.796000000,1642075626920999936,1.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,no,0.0,11,86469113540731207378,1.6409705206072284e+18
1440,1440,2022-01-03 22:28:26.295000064,1641248810183000064,94.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yes,0.0,12,86469113540731207378,1.6409705206072284e+18
1441,1441,2022-01-03 18:19:38.470000128,1641233882423000064,93.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,13,86469113540731207378,1.6409705206072284e+18
1442,1442,2022-01-05 13:46:20.848000000,1641390292668999936,87.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,14,86469113540731207378,1.6409705206072284e+18
1443,1443,2022-01-03 23:05:55.160000000,1641250348700999936,799.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,15,86469113540731207378,1.6409705206072284e+18
1444,1444,2022-01-03 18:27:27.160000000,1641234382275000064,62.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,16,86469113540731207378,1.6409705206072284e+18
1445,1445,2022-01-03 20:12:07.095000064,1641240644182000128,79.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,17,86469113540731207378,1.6409705206072284e+18
1446,1446,2022-01-03 17:05:30.630000128,1641229480807000064,48.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,18,86469113540731207378,1.6409705206072284e+18
1447,1447,2022-01-04 04:46:50.620999936,1641271462918000128,146.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yes,0.0,19,86469113540731207378,1.6409705206072284e+18
1783,1783,2022-01-05 16:49:08.865999872,1641401337404999936,9.0,closed,864691135407312073,2022-01-03 13:40:45.722000000,78,yesConditional,1.0,1000,86469113540731207378,1.6409705206072284e+18
1448,1448,2022-01-03 18:40:08.892000000,1641235130798000128,75.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,20,86469113540731207378,1.6409705206072284e+18
1452,1452,2022-01-03 16:44:32.223000064,1641228231377999872,39.0,closed,864691135407312073,2021-12-30 13:29:35.627000000,78,yesConditional,1.0,24,86469113540731207378,1.6409705206072284e+18
1466,1466,2022-01-05 13:51:42.288000000,1641390385680000000,315.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,14,86469113540731207379,1.6409706637705713e+18
1468,1468,2022-01-03 18:29:18.684999936,1641234452275000064,104.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,16,86469113540731207379,1.6409706637705713e+18
1460,1460,2022-01-03 16:58:41.856000000,1641229034257999872,87.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,8,86469113540731207379,1.6409706637705713e+18
1458,1458,2022-01-03 18:48:38.264000000,1641235553632999936,152.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,6,86469113540731207379,1.6409706637705713e+18
1464,1464,2022-01-03 22:31:31.328000000,1641248909918000128,180.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,errorNearby,0.5,12,86469113540731207379,1.6409706637705713e+18
1463,1463,2022-01-13 12:08:50.646000128,1642075630748999936,56.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,errorNearby,0.5,11,86469113540731207379,1.6409706637705713e+18
1462,1462,2022-01-03 19:58:31.212000000,1641239667000999936,243.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,10,86469113540731207379,1.6409706637705713e+18
1461,1461,2022-01-03 16:49:34.284999936,1641228482604000000,90.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,9,86469113540731207379,1.6409706637705713e+18
1456,1456,2022-01-03 16:42:06.302000128,1641228014268999936,33.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,4,86469113540731207379,1.6409706637705713e+18
1465,1465,2022-01-03 18:22:31.424000000,1641233982534000128,167.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,errorNearby,0.5,13,86469113540731207379,1.6409706637705713e+18
1459,1459,2022-01-03 16:47:36.400999936,1641228412088999936,44.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,7,86469113540731207379,1.6409706637705713e+18
1476,1476,2022-01-03 16:45:40.472999936,1641228275184000000,64.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,24,86469113540731207379,1.6409706637705713e+18
1784,1784,2022-01-05 16:50:01.439000064,1641401352286000128,47.0,closed,864691135407312073,2022-01-03 13:40:45.860000000,79,yesConditional,1.0,1000,86469113540731207379,1.6409706637705713e+18
1457,1457,2022-01-03 18:43:56.396999936,1641235147377999872,287.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,5,86469113540731207379,1.6409706637705713e+18
1453,1453,2022-01-04 05:59:15.232000000,1641275892312999936,62.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,1,86469113540731207379,1.6409706637705713e+18
1727,1727,2022-01-04 05:05:50.731000064,1641272659176999936,91.0,closed,864691135407312073,2021-12-30 13:31:19.676000000,79,yesConditional,1.0,25,86469113540731207379,1.6409706637705713e+18
1469,1469,2022-01-03 20:13:56.870000128,1641240730824999936,104.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,errorNearby,0.5,17,86469113540731207379,1.6409706637705713e+18
1728,1728,2022-01-03 16:38:56.923000064,1641227851867000064,83.0,closed,864691135407312073,2021-12-30 13:31:19.676000000,79,yesConditional,1.0,26,86469113540731207379,1.6409706637705713e+18
1454,1454,2022-01-04 04:42:03.897999872,1641271282129999872,41.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,no,0.0,2,86469113540731207379,1.6409706637705713e+18
1455,1455,2022-01-03 18:29:19.500999936,1641234449968999936,108.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,3,86469113540731207379,1.6409706637705713e+18
1473,1473,2022-01-03 23:29:32.891000064,1641252195368999936,376.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,errorNearby,0.5,21,86469113540731207379,1.6409706637705713e+18
1475,1475,2022-01-03 19:05:26.419000064,1641236629457999872,96.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,23,86469113540731207379,1.6409706637705713e+18
1474,1474,2022-01-03 20:24:46.364000000,1641241385625999872,99.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,22,86469113540731207379,1.6409706637705713e+18
1470,1470,2022-01-03 17:06:17.959000064,1641229533384999936,43.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,18,86469113540731207379,1.6409706637705713e+18
1471,1471,2022-01-04 04:55:11.684000000,1641271618655000064,424.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,19,86469113540731207379,1.6409706637705713e+18
1467,1467,2022-01-03 23:08:33.984000000,1641251159072999936,154.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,15,86469113540731207379,1.6409706637705713e+18
1472,1472,2022-01-03 18:42:44.729999872,1641235213208000000,149.0,closed,864691135407312073,2021-12-30 13:29:36.923000000,79,yesConditional,1.0,20,86469113540731207379,1.6409706637705713e+18
1486,1486,2022-01-03 20:06:54.999000064,1641240153828999936,260.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,10,86469113539637302583,1.6409708350778286e+18
1493,1493,2022-01-03 20:17:22.331000064,1641240840532000000,199.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,17,86469113539637302583,1.6409708350778286e+18
1478,1478,2022-01-04 04:43:21.777999872,1641271327692000000,72.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,2,86469113539637302583,1.6409708350778286e+18
1499,1499,2022-01-03 19:06:52.568999936,1641236728950000128,82.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,23,86469113539637302583,1.6409708350778286e+18
1488,1488,2022-01-03 22:34:40.385999872,1641249097076999936,182.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,12,86469113539637302583,1.6409708350778286e+18
1491,1491,2022-01-03 23:11:35.256999936,1641251319145999872,175.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,15,86469113539637302583,1.6409708350778286e+18
1490,1490,2022-01-05 13:52:39.646000128,1641390706304999936,52.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,14,86469113539637302583,1.6409708350778286e+18
1489,1489,2022-01-03 18:24:00.854000128,1641234155224000000,85.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,errorNearby,0.0,13,86469113539637302583,1.6409708350778286e+18
1487,1487,2022-01-13 12:09:36.828999936,1642075731215000064,45.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,11,86469113539637302583,1.6409708350778286e+18
1492,1492,2022-01-03 18:30:09.406000128,1641234563840000000,44.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,16,86469113539637302583,1.6409708350778286e+18
1477,1477,2022-01-04 06:00:00.159000064,1641275958353999872,41.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,1,86469113539637302583,1.6409708350778286e+18
1481,1481,2022-01-03 18:45:02.940999936,1641235439934000128,61.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,5,86469113539637302583,1.6409708350778286e+18
1485,1485,2022-01-03 16:50:43.232999936,1641228577476999936,65.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,9,86469113539637302583,1.6409708350778286e+18
1482,1482,2022-01-03 18:52:39.441999872,1641235747940000000,76.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,6,86469113539637302583,1.6409708350778286e+18
1500,1500,2022-01-03 16:46:33.372999936,1641228343904000000,48.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,24,86469113539637302583,1.6409708350778286e+18
1479,1479,2022-01-03 18:30:06.907000064,1641234563155000064,43.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,3,86469113539637302583,1.6409708350778286e+18
1497,1497,2022-01-03 23:31:08.052000000,1641252577281999872,90.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,21,86469113539637302583,1.6409708350778286e+18
1496,1496,2022-01-03 18:44:01.120000000,1641235369155000064,70.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,20,86469113539637302583,1.6409708350778286e+18
1729,1729,2022-01-04 05:06:16.020000000,1641272753656999936,21.0,closed,864691135396373025,2021-12-30 13:31:19.761000000,83,yes,1.0,25,86469113539637302583,1.6409708350778286e+18
1730,1730,2022-01-03 16:39:44.476000000,1641227940216999936,44.0,closed,864691135396373025,2021-12-30 13:31:19.761000000,83,yes,1.0,26,86469113539637302583,1.6409708350778286e+18
1483,1483,2022-01-03 16:48:49.456000000,1641228459582000128,69.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,7,86469113539637302583,1.6409708350778286e+18
1495,1495,2022-01-04 04:56:17.640000000,1641272117942000128,58.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,19,86469113539637302583,1.6409708350778286e+18
1785,1785,2022-01-05 16:51:46.175000064,1641401405249999872,99.0,closed,864691135396373025,2022-01-03 13:40:45.945000000,83,yes,1.0,1000,86469113539637302583,1.6409708350778286e+18
1494,1494,2022-01-03 17:07:57.726000128,1641229580628999936,95.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,18,86469113539637302583,1.6409708350778286e+18
1498,1498,2022-01-03 20:27:01.027000064,1641241489128999936,131.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,22,86469113539637302583,1.6409708350778286e+18
1484,1484,2022-01-03 16:59:19.671000064,1641229124558000128,35.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,8,86469113539637302583,1.6409708350778286e+18
1480,1480,2022-01-03 16:45:10.843000064,1641228266107000064,44.0,closed,864691135396373025,2021-12-30 13:29:37.508000000,83,yes,1.0,4,86469113539637302583,1.6409708350778286e+18
1786,1786,2022-01-05 16:52:22.016999936,1641401516576999936,24.0,closed,864691136020279544,2022-01-03 13:40:46.024000000,86,yes,1.0,1000,86469113602027954486,1.6409709910000858e+18
1732,1732,2022-01-03 16:41:20.489999872,1641227987760999936,91.0,closed,864691136020279544,2021-12-30 13:31:19.861000000,86,yesConditional,0.5,26,86469113602027954486,1.6409709910000858e+18
1507,1507,2022-01-03 16:50:44.366000128,1641228532052999936,111.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yes,1.0,7,86469113602027954486,1.6409709910000858e+18
1503,1503,2022-01-03 18:31:09.761999872,1641234610465999872,59.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yesConditional,0.5,3,86469113602027954486,1.6409709910000858e+18
1504,1504,2022-01-03 16:45:54.159000064,1641228315036999936,38.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yes,1.0,4,86469113602027954486,1.6409709910000858e+18
1505,1505,2022-01-03 18:46:07.052999936,1641235506387000064,58.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yes,1.0,5,86469113602027954486,1.6409709910000858e+18
1518,1518,2022-01-03 17:09:43.462000128,1641229694820999936,87.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yesConditional,0.5,18,86469113602027954486,1.6409709910000858e+18
1517,1517,2022-01-03 20:18:40.320000000,1641241046012000000,71.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yes,1.0,17,86469113602027954486,1.6409709910000858e+18
1516,1516,2022-01-03 18:31:07.964000000,1641234614488000000,52.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yesConditional,0.5,16,86469113602027954486,1.6409709910000858e+18
1515,1515,2022-01-03 23:12:58.267000064,1641251499387000064,77.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yes,1.0,15,86469113602027954486,1.6409709910000858e+18
1514,1514,2022-01-05 13:53:36.327000064,1641390763790000128,51.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yesConditional,0.5,14,86469113602027954486,1.6409709910000858e+18
1513,1513,2022-01-03 18:25:04.545999872,1641234244521999872,56.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yesConditional,0.5,13,86469113602027954486,1.6409709910000858e+18
1511,1511,2022-01-13 12:10:11.430000128,1642075777361999872,33.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yes,1.0,11,86469113602027954486,1.6409709910000858e+18
1506,1506,2022-01-03 18:53:31.487000064,1641235970497999872,39.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yes,1.0,6,86469113602027954486,1.6409709910000858e+18
1510,1510,2022-01-03 20:13:59.800000000,1641240742048000000,96.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yesConditional,0.5,10,86469113602027954486,1.6409709910000858e+18
1509,1509,2022-01-03 16:51:15.801999872,1641228646520999936,28.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yesConditional,0.5,9,86469113602027954486,1.6409709910000858e+18
1508,1508,2022-01-03 16:59:50.270000128,1641229163083000064,26.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yes,1.0,8,86469113602027954486,1.6409709910000858e+18
1502,1502,2022-01-04 04:44:52.199000064,1641271408956000000,81.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yes,1.0,2,86469113602027954486,1.6409709910000858e+18
1501,1501,2022-01-04 06:00:43.316000000,1641276024297999872,18.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yes,1.0,1,86469113602027954486,1.6409709910000858e+18
1731,1731,2022-01-04 05:06:43.177999872,1641272779144000000,23.0,closed,864691136020279544,2021-12-30 13:31:19.861000000,86,yes,1.0,25,86469113602027954486,1.6409709910000858e+18
1512,1512,2022-01-03 23:07:56.355000064,1641250887476999936,387.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yes,1.0,12,86469113602027954486,1.6409709910000858e+18
1523,1523,2022-01-03 19:08:05.135000064,1641236815038000128,68.0,closed,864691136020279544,2021-12-30 13:29:37.864000000,86,yes,1.0,23,86469113602027954486,1.6409709910000858e+18
