,Unnamed: 0,closed,opened,duration,status,seg_id,created,ID,decision,score,assignee_masked,unique_task_id,avg_opened_time
801,801,2022-01-03 16:36:17.948000000,1641227655952000000,121.0,closed,864691136237483324,2021-12-30 13:29:15.452000000,18,yesConditional,1.0,21,86469113623748332418,1.6409572252197143e+18
786,786,2022-01-03 16:21:47.307000064,1641226813512000000,92.0,closed,864691136237483324,2021-12-30 13:29:15.452000000,18,yesConditional,1.0,6,86469113623748332418,1.6409572252197143e+18
821,821,2022-01-03 16:46:15.256999936,1641228153084000000,220.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,errorNearby,0.5,17,86469113550207070920,1.640957416359171e+18
808,808,2022-01-03 15:54:21.980000000,1641225068398000128,58.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,4,86469113550207070920,1.640957416359171e+18
807,807,2022-01-03 16:17:22.924999936,1641226540505999872,102.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,3,86469113550207070920,1.640957416359171e+18
806,806,2022-01-04 02:11:38.140999936,1641262063344999936,231.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yes,0.0,2,86469113550207070920,1.640957416359171e+18
1757,1757,2022-01-05 16:12:07.187000064,1641398502495000064,81.0,closed,864691135502070709,2022-01-03 13:40:43.606000000,20,yesConditional,1.0,1000,86469113550207070920,1.640957416359171e+18
1673,1673,2022-01-04 04:07:42.551000064,1641269121143000064,106.0,closed,864691135502070709,2021-12-30 13:31:16.167000000,20,no,0.0,25,86469113550207070920,1.640957416359171e+18
1674,1674,2022-01-03 15:55:42.663000064,1641225212748999936,129.0,closed,864691135502070709,2021-12-30 13:31:16.167000000,20,yesConditional,1.0,26,86469113550207070920,1.640957416359171e+18
805,805,2022-01-03 19:48:49.012999936,1641228246264999936,2408.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,1,86469113550207070920,1.640957416359171e+18
809,809,2022-01-03 16:09:49.518000128,1641226016839000064,171.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,5,86469113550207070920,1.640957416359171e+18
815,815,2022-01-13 11:39:52.396999936,1642073919635000064,72.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,errorNearby,0.5,11,86469113550207070920,1.640957416359171e+18
813,813,2022-01-03 16:01:18.800000000,1641225549438000128,128.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,9,86469113550207070920,1.640957416359171e+18
817,817,2022-01-03 16:03:59.862000128,1641225666804999936,172.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,13,86469113550207070920,1.640957416359171e+18
816,816,2022-01-03 18:51:37.771000064,1641235277560000000,619.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,12,86469113550207070920,1.640957416359171e+18
810,810,2022-01-03 16:25:55.868999936,1641226913428999936,190.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,6,86469113550207070920,1.640957416359171e+18
814,814,2022-01-03 16:29:52.726000128,1641227172452999936,220.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,10,86469113550207070920,1.640957416359171e+18
828,828,2022-01-03 15:59:08.600000000,1641225416968999936,130.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,24,86469113550207070920,1.640957416359171e+18
827,827,2022-01-03 15:59:31.964000000,1641225500129999872,71.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,23,86469113550207070920,1.640957416359171e+18
826,826,2022-01-03 16:20:12.048000000,1641226680684000000,130.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,22,86469113550207070920,1.640957416359171e+18
812,812,2022-01-03 15:59:29.652000000,1641225478187000064,91.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,8,86469113550207070920,1.640957416359171e+18
824,824,2022-01-03 16:13:18.015000064,1641226092372999936,303.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,20,86469113550207070920,1.640957416359171e+18
823,823,2022-01-03 16:13:13.668999936,1641226204979000064,187.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,19,86469113550207070920,1.640957416359171e+18
811,811,2022-01-03 16:01:33.804000000,1641225388318000128,294.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,7,86469113550207070920,1.640957416359171e+18
822,822,2022-01-03 16:02:18.134000128,1641225645348000000,92.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,18,86469113550207070920,1.640957416359171e+18
820,820,2022-01-03 16:17:16.716999936,1641226540502000128,94.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,16,86469113550207070920,1.640957416359171e+18
819,819,2022-01-03 16:29:07.248999936,1641227208592999936,138.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,15,86469113550207070920,1.640957416359171e+18
818,818,2022-01-05 03:48:20.380999936,1641354274134000128,225.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,errorNearby,0.5,14,86469113550207070920,1.640957416359171e+18
825,825,2022-01-03 16:39:31.700000000,1641227783976999936,186.0,closed,864691135502070709,2021-12-30 13:29:15.878000000,20,yesConditional,1.0,21,86469113550207070920,1.640957416359171e+18
842,842,2022-01-05 03:56:39.864000000,1641354504939000064,493.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yesConditional,0.5,14,86469113593930419323,1.6409580132214856e+18
841,841,2022-01-03 16:07:24.238000128,1641225856772999936,186.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,no,0.0,13,86469113593930419323,1.6409580132214856e+18
840,840,2022-01-03 18:54:41.097999872,1641235901636999936,178.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,12,86469113593930419323,1.6409580132214856e+18
843,843,2022-01-03 16:31:14.206000128,1641227350206000128,122.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,15,86469113593930419323,1.6409580132214856e+18
838,838,2022-01-03 16:32:32.436000000,1641227398027000064,153.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,10,86469113593930419323,1.6409580132214856e+18
829,829,2022-01-03 19:50:40.620000000,1641239333371000064,106.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,errorNearby,0.0,1,86469113593930419323,1.6409580132214856e+18
830,830,2022-01-04 02:17:13.152000000,1641262322696000000,294.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,2,86469113593930419323,1.6409580132214856e+18
839,839,2022-01-13 11:43:25.265999872,1642073993182000128,211.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,11,86469113593930419323,1.6409580132214856e+18
832,832,2022-01-03 15:55:09.367000064,1641225265395000064,43.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,4,86469113593930419323,1.6409580132214856e+18
833,833,2022-01-03 16:13:37.512000000,1641226206372999936,209.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,5,86469113593930419323,1.6409580132214856e+18
835,835,2022-01-03 16:02:26.857999872,1641225697382000128,48.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,7,86469113593930419323,1.6409580132214856e+18
836,836,2022-01-03 16:01:16.059000064,1641225572900999936,102.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,8,86469113593930419323,1.6409580132214856e+18
837,837,2022-01-03 16:02:37.552999936,1641225681936999936,75.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,9,86469113593930419323,1.6409580132214856e+18
851,851,2022-01-03 16:07:36.987000064,1641225754452999936,301.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yesConditional,0.5,23,86469113593930419323,1.6409580132214856e+18
831,831,2022-01-03 16:17:56.574000128,1641226646984000000,28.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,3,86469113593930419323,1.6409580132214856e+18
850,850,2022-01-03 16:21:04.508999936,1641226818471000064,45.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,22,86469113593930419323,1.6409580132214856e+18
852,852,2022-01-03 16:00:24.550000128,1641225551900999936,71.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,24,86469113593930419323,1.6409580132214856e+18
844,844,2022-01-03 16:18:05.540000000,1641226646856999936,37.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,16,86469113593930419323,1.6409580132214856e+18
1676,1676,2022-01-03 15:56:49.236000000,1641225363344999936,44.0,closed,864691135939304193,2021-12-30 13:31:16.249000000,23,yes,1.0,26,86469113593930419323,1.6409580132214856e+18
1675,1675,2022-01-04 04:09:53.915000064,1641269372427000064,20.0,closed,864691135939304193,2021-12-30 13:31:16.249000000,23,yes,1.0,25,86469113593930419323,1.6409580132214856e+18
834,834,2022-01-03 16:28:54.923000064,1641227161457999872,167.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,6,86469113593930419323,1.6409580132214856e+18
1758,1758,2022-01-05 16:12:35.096000000,1641399131344000000,23.0,closed,864691135939304193,2022-01-03 13:40:43.675000000,23,yes,1.0,1000,86469113593930419323,1.6409580132214856e+18
849,849,2022-01-03 16:43:56.768999936,1641227977107000064,259.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,21,86469113593930419323,1.6409580132214856e+18
848,848,2022-01-03 16:16:16.766000128,1641226402684000000,171.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,20,86469113593930419323,1.6409580132214856e+18
847,847,2022-01-03 16:16:29.310000128,1641226400272999936,188.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,19,86469113593930419323,1.6409580132214856e+18
846,846,2022-01-03 16:04:45.128000000,1641225744548999936,135.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,18,86469113593930419323,1.6409580132214856e+18
845,845,2022-01-03 16:47:54.254000128,1641228393936000000,78.0,closed,864691135939304193,2021-12-30 13:29:16.410000000,23,yes,1.0,17,86469113593930419323,1.6409580132214856e+18
861,861,2022-01-03 16:04:15.673999872,1641225760400999936,94.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yesConditional,1.0,9,86469113593930419324,1.6409582187038858e+18
872,872,2022-01-03 16:18:31.584999936,1641226621470000128,85.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yesConditional,1.0,20,86469113593930419324,1.6409582187038858e+18
871,871,2022-01-03 16:19:13.508000000,1641226705092999936,47.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,19,86469113593930419324,1.6409582187038858e+18
870,870,2022-01-03 16:07:26.012999936,1641225888579000064,157.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yesConditional,1.0,18,86469113593930419324,1.6409582187038858e+18
873,873,2022-01-03 16:47:41.305999872,1641228242132000000,218.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,21,86469113593930419324,1.6409582187038858e+18
866,866,2022-01-05 03:59:38.268000000,1641355005889999872,171.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yesConditional,1.0,14,86469113593930419324,1.6409582187038858e+18
874,874,2022-01-03 16:22:06.840999936,1641226867692999936,58.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,22,86469113593930419324,1.6409582187038858e+18
863,863,2022-01-13 11:43:52.411000064,1642074206284000000,25.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,11,86469113593930419324,1.6409582187038858e+18
864,864,2022-01-03 18:57:57.614000128,1641236222636999936,54.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,12,86469113593930419324,1.6409582187038858e+18
868,868,2022-01-03 16:19:15.886000128,1641226704076000000,49.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,16,86469113593930419324,1.6409582187038858e+18
867,867,2022-01-03 16:34:50.902000128,1641227477801999872,212.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,15,86469113593930419324,1.6409582187038858e+18
865,865,2022-01-03 16:08:16.313999872,1641226048396000000,46.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yesConditional,1.0,13,86469113593930419324,1.6409582187038858e+18
862,862,2022-01-03 16:36:12.411000064,1641227557584999936,214.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yesConditional,1.0,10,86469113593930419324,1.6409582187038858e+18
876,876,2022-01-03 16:02:24.616000000,1641225628622000128,115.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yesConditional,1.0,24,86469113593930419324,1.6409582187038858e+18
1678,1678,2022-01-03 15:58:24.308999936,1641225414768000000,87.0,closed,864691135939304193,2021-12-30 13:31:16.386000000,24,yesConditional,1.0,26,86469113593930419324,1.6409582187038858e+18
1677,1677,2022-01-04 04:10:22.238000128,1641269397710000128,23.0,closed,864691135939304193,2021-12-30 13:31:16.386000000,24,yes,0.0,25,86469113593930419324,1.6409582187038858e+18
856,856,2022-01-03 15:56:56.815000064,1641225365532000000,49.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,4,86469113593930419324,1.6409582187038858e+18
855,855,2022-01-03 16:19:14.564999936,1641226681724999936,71.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,3,86469113593930419324,1.6409582187038858e+18
854,854,2022-01-04 02:20:32.324999936,1641262644479000064,129.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,2,86469113593930419324,1.6409582187038858e+18
853,853,2022-01-03 19:53:57.190000128,1641239521332999936,114.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,1,86469113593930419324,1.6409582187038858e+18
1759,1759,2022-01-05 16:12:51.328000000,1641399158268000000,12.0,closed,864691135939304193,2022-01-03 13:40:43.779000000,24,yesConditional,1.0,1000,86469113593930419324,1.6409582187038858e+18
857,857,2022-01-03 16:15:06.280000000,1641226425327000064,78.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,5,86469113593930419324,1.6409582187038858e+18
859,859,2022-01-03 16:03:37.716999936,1641225750126000128,67.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,7,86469113593930419324,1.6409582187038858e+18
858,858,2022-01-03 16:30:13.321999872,1641227340879000064,71.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,6,86469113593930419324,1.6409582187038858e+18
875,875,2022-01-03 16:09:39.065999872,1641226100431000064,77.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,23,86469113593930419324,1.6409582187038858e+18
860,860,2022-01-03 16:03:19.852999936,1641225679720000000,118.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,8,86469113593930419324,1.6409582187038858e+18
869,869,2022-01-03 16:50:05.684000000,1641228478187000064,124.0,closed,864691135939304193,2021-12-30 13:29:17.144000000,24,yes,0.0,17,86469113593930419324,1.6409582187038858e+18
888,888,2022-01-03 19:05:43.574000128,1641236693918000128,48.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,12,86469113593930419325,1.6409583469217144e+18
889,889,2022-01-03 16:09:45.983000064,1641226100236999936,85.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,yesConditional,0.5,13,86469113593930419325,1.6409583469217144e+18
890,890,2022-01-05 04:01:23.785999872,1641355183598000128,99.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,14,86469113593930419325,1.6409583469217144e+18
891,891,2022-01-03 16:40:54.649999872,1641227694563000064,359.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,15,86469113593930419325,1.6409583469217144e+18
892,892,2022-01-03 16:20:27.360999936,1641226774036000000,48.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,16,86469113593930419325,1.6409583469217144e+18
893,893,2022-01-03 16:54:37.625999872,1641228609822000128,266.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,17,86469113593930419325,1.6409583469217144e+18
894,894,2022-01-03 16:09:56.452999936,1641226091854000128,103.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,18,86469113593930419325,1.6409583469217144e+18
899,899,2022-01-03 16:11:05.889999872,1641226181812000000,83.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,23,86469113593930419325,1.6409583469217144e+18
897,897,2022-01-03 16:49:10.624999936,1641228492681999872,57.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,21,86469113593930419325,1.6409583469217144e+18
898,898,2022-01-03 16:23:16.564999936,1641226930177999872,55.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,22,86469113593930419325,1.6409583469217144e+18
900,900,2022-01-03 16:04:51.182000128,1641225748360000000,142.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,24,86469113593930419325,1.6409583469217144e+18
878,878,2022-01-04 02:26:33.971000064,1641263075903000064,101.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,yesConditional,0.5,2,86469113593930419325,1.6409583469217144e+18
880,880,2022-01-03 15:57:50.864999936,1641225421001999872,49.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,4,86469113593930419325,1.6409583469217144e+18
887,887,2022-01-13 11:44:16.211000064,1642074233268999936,22.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,11,86469113593930419325,1.6409583469217144e+18
895,895,2022-01-03 16:23:19.926000128,1641226757535000064,241.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,19,86469113593930419325,1.6409583469217144e+18
886,886,2022-01-03 16:38:16.744999936,1641227776657999872,119.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,10,86469113593930419325,1.6409583469217144e+18
896,896,2022-01-03 16:20:51.364000000,1641226744096000000,104.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,20,86469113593930419325,1.6409583469217144e+18
884,884,2022-01-03 16:05:42.908000000,1641225804879000064,137.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,8,86469113593930419325,1.6409583469217144e+18
1679,1679,2022-01-04 04:14:12.136999936,1641269425703000064,72.0,closed,864691135939304193,2021-12-30 13:31:16.566000000,25,no,1.0,25,86469113593930419325,1.6409583469217144e+18
885,885,2022-01-03 16:04:40.401999872,1641225859184999936,21.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,9,86469113593930419325,1.6409583469217144e+18
1760,1760,2022-01-05 16:13:39.136000000,1641399175243000064,43.0,closed,864691135939304193,2022-01-03 13:40:43.891000000,25,no,1.0,1000,86469113593930419325,1.6409583469217144e+18
1680,1680,2022-01-03 16:00:31.700999936,1641225510323000064,121.0,closed,864691135939304193,2021-12-30 13:31:16.566000000,25,no,1.0,26,86469113593930419325,1.6409583469217144e+18
879,879,2022-01-03 16:20:25.032000000,1641226758632000000,65.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,3,86469113593930419325,1.6409583469217144e+18
877,877,2022-01-03 19:54:48.014000128,1641239644880000000,42.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,1,86469113593930419325,1.6409583469217144e+18
881,881,2022-01-03 16:17:40.174000128,1641226509884999936,149.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,5,86469113593930419325,1.6409583469217144e+18
882,882,2022-01-03 16:32:38.484000000,1641227417415000064,139.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,6,86469113593930419325,1.6409583469217144e+18
883,883,2022-01-03 16:04:26.943000064,1641225821108000000,45.0,closed,864691135939304193,2021-12-30 13:29:18.504000000,25,no,1.0,7,86469113593930419325,1.6409583469217144e+18
1762,1762,2022-01-05 16:17:41.172000000,1641399325116999936,135.0,closed,864691136286784707,2022-01-03 13:40:44.026000000,34,yes,1.0,1000,86469113628678470734,1.6409586605888284e+18
942,942,2022-01-03 16:14:37.478000128,1641226336975000064,139.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,18,86469113628678470734,1.6409586605888284e+18
938,938,2022-01-05 04:08:44.028000000,1641355465140000000,258.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,14,86469113628678470734,1.6409586605888284e+18
939,939,2022-01-03 16:51:35.620999936,1641228417031000064,278.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yesConditional,0.5,15,86469113628678470734,1.6409586605888284e+18
937,937,2022-01-03 16:14:47.863000064,1641226255326000128,231.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,13,86469113628678470734,1.6409586605888284e+18
948,948,2022-01-03 16:10:47.094000128,1641226023976999936,221.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,24,86469113628678470734,1.6409586605888284e+18
941,941,2022-01-03 16:59:31.784000000,1641229036428999936,133.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,17,86469113628678470734,1.6409586605888284e+18
947,947,2022-01-03 16:15:18.214000128,1641226404982000128,112.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,23,86469113628678470734,1.6409586605888284e+18
940,940,2022-01-03 16:28:13.187000064,1641226838503000064,399.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,16,86469113628678470734,1.6409586605888284e+18
945,945,2022-01-03 16:58:25.241999872,1641228913531000064,190.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,21,86469113628678470734,1.6409586605888284e+18
946,946,2022-01-03 16:28:05.455000064,1641227074340999936,211.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,22,86469113628678470734,1.6409586605888284e+18
929,929,2022-01-03 16:22:10.844999936,1641226769350000128,160.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,5,86469113628678470734,1.6409586605888284e+18
933,933,2022-01-03 16:09:01.268000000,1641225984225999872,156.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,no,0.0,9,86469113628678470734,1.6409586605888284e+18
934,934,2022-01-03 16:45:58.630000128,1641228164848000000,193.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yesConditional,0.5,10,86469113628678470734,1.6409586605888284e+18
932,932,2022-01-03 16:13:20.719000064,1641226255456999936,144.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,8,86469113628678470734,1.6409586605888284e+18
931,931,2022-01-03 16:06:38.520999936,1641225926888999936,70.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,7,86469113628678470734,1.6409586605888284e+18
935,935,2022-01-13 11:45:53.708000000,1642074289612999936,64.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,11,86469113628678470734,1.6409586605888284e+18
936,936,2022-01-03 19:15:44.676999936,1641237089265999872,254.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yesConditional,0.5,12,86469113628678470734,1.6409586605888284e+18
930,930,2022-01-03 16:43:52.166000128,1641227638492999936,159.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yesConditional,0.5,6,86469113628678470734,1.6409586605888284e+18
943,943,2022-01-03 16:28:17.619000064,1641227052232000000,244.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yesConditional,0.5,19,86469113628678470734,1.6409586605888284e+18
944,944,2022-01-03 16:25:46.424000000,1641227022032000000,122.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,20,86469113628678470734,1.6409586605888284e+18
928,928,2022-01-03 16:01:43.148000000,1641225571540000000,130.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,4,86469113628678470734,1.6409586605888284e+18
927,927,2022-01-03 16:28:13.199000064,1641227166358000128,126.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yes,1.0,3,86469113628678470734,1.6409586605888284e+18
926,926,2022-01-04 02:35:34.488000000,1641263566603000064,164.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,yesConditional,0.5,2,86469113628678470734,1.6409586605888284e+18
1683,1683,2022-01-04 04:17:54.308999936,1641269688489999872,185.0,closed,864691136286784707,2021-12-30 13:31:16.766000000,34,unsure,0.0,25,86469113628678470734,1.6409586605888284e+18
925,925,2022-01-03 20:02:56.798000128,1641240147356999936,29.0,closed,864691136286784707,2021-12-30 13:29:20.022000000,34,errorNearby,0.0,1,86469113628678470734,1.6409586605888284e+18
1684,1684,2022-01-03 16:02:30.264999936,1641225678902000128,70.0,closed,864691136286784707,2021-12-30 13:31:16.766000000,34,yes,1.0,26,86469113628678470734,1.6409586605888284e+18
996,996,2022-01-03 16:14:23.196999936,1641226341416999936,120.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,24,86469113628678470736,1.6409593252552284e+18
983,983,2022-01-13 11:48:40.526000128,1642074449184000000,70.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,11,86469113628678470736,1.6409593252552284e+18
981,981,2022-01-03 16:17:38.566000128,1641226292465999872,365.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,9,86469113628678470736,1.6409593252552284e+18
976,976,2022-01-03 16:05:32.559000064,1641225856632000000,74.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,4,86469113628678470736,1.6409593252552284e+18
975,975,2022-01-03 16:31:37.766000128,1641227428504999936,69.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,3,86469113628678470736,1.6409593252552284e+18
982,982,2022-01-03 16:54:40.360999936,1641228696212000000,183.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,10,86469113628678470736,1.6409593252552284e+18
973,973,2022-01-03 20:06:11.201999872,1641240299817999872,70.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,1,86469113628678470736,1.6409593252552284e+18
989,989,2022-01-03 17:36:34.416000000,1641231165375000064,226.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,17,86469113628678470736,1.6409593252552284e+18
977,977,2022-01-03 16:26:17.340999936,1641227058111000064,118.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,5,86469113628678470736,1.6409593252552284e+18
978,978,2022-01-03 16:49:48.478000128,1641228427200999936,160.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,6,86469113628678470736,1.6409593252552284e+18
980,980,2022-01-03 16:22:54.617999872,1641226748084999936,225.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,8,86469113628678470736,1.6409593252552284e+18
979,979,2022-01-03 16:10:22.328999936,1641226106276999936,115.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,7,86469113628678470736,1.6409593252552284e+18
1764,1764,2022-01-05 16:18:57.236000000,1641399506408999936,29.0,closed,864691136286784707,2022-01-03 13:40:44.156000000,36,yes,1.0,1000,86469113628678470736,1.6409593252552284e+18
974,974,2022-01-04 02:39:41.495000064,1641263886260999936,86.0,closed,864691136286784707,2021-12-30 13:29:21.281000000,36,yes,1.0,2,86469113628678470736,1.6409593252552284e+18
