,Unnamed: 0,closed,opened,duration,status,seg_id,created,ID,decision,score,assignee_masked,unique_task_id,avg_opened_time
1942,1942,2022-01-04 16:14:31.822000128,1641312829880000000,41.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,25,864691135564556311106,1.6412572991361377e+18
1930,1930,2022-01-04 16:27:27.868000000,1641313567251000064,79.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yes,0.0,9,864691135564556311106,1.6412572991361377e+18
1931,1931,2022-01-04 16:44:05.390000128,1641314364624999936,280.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,10,864691135564556311106,1.6412572991361377e+18
1932,1932,2022-01-13 12:20:19.436999936,1642076386809999872,32.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,11,864691135564556311106,1.6412572991361377e+18
1939,1939,2022-01-04 17:20:11.972000000,1641316707727000064,101.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,18,864691135564556311106,1.6412572991361377e+18
1940,1940,2022-01-04 17:12:02.070000128,1641316251340000000,68.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,19,864691135564556311106,1.6412572991361377e+18
1943,1943,2022-01-04 16:17:56.647000064,1641312994430000128,81.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,26,864691135564556311106,1.6412572991361377e+18
1935,1935,2022-01-05 15:14:24.910000128,1641395540284999936,124.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yes,0.0,14,864691135564556311106,1.6412572991361377e+18
1937,1937,2022-01-04 17:54:31.064999936,1641318815665999872,52.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,16,864691135564556311106,1.6412572991361377e+18
1938,1938,2022-01-04 18:07:09.775000064,1641319505852000000,121.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,17,864691135564556311106,1.6412572991361377e+18
1941,1941,2022-01-04 17:49:01.147000064,1641318313716000000,224.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,20,864691135564556311106,1.6412572991361377e+18
2863,2863,2022-01-06 13:01:43.575000064,1641474035632999936,67.0,closed,864691135564556311,2022-01-06 12:54:31.232000000,106,yesConditional,1.0,1000,864691135564556311106,1.6412572991361377e+18
1934,1934,2022-01-04 18:00:16.552000000,1641318923600000000,291.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,13,864691135564556311106,1.6412572991361377e+18
1922,1922,2022-01-04 19:36:12.475000064,1641324927942000128,44.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,1,864691135564556311106,1.6412572991361377e+18
1923,1923,2022-01-04 19:47:29.948000000,1641325585660999936,63.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,2,864691135564556311106,1.6412572991361377e+18
1944,1944,2022-01-04 18:18:23.620000000,1641320155286000128,147.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,21,864691135564556311106,1.6412572991361377e+18
1945,1945,2022-01-04 17:49:43.913999872,1641318437036999936,146.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,22,864691135564556311106,1.6412572991361377e+18
1946,1946,2022-01-04 16:50:52.161999872,1641314936064999936,115.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,23,864691135564556311106,1.6412572991361377e+18
1933,1933,2022-01-04 17:11:43.204999936,1641316278219000064,24.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yes,0.0,12,864691135564556311106,1.6412572991361377e+18
1926,1926,2022-01-04 16:29:48.715000064,1641313694963000064,92.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,5,864691135564556311106,1.6412572991361377e+18
1936,1936,2022-01-04 16:44:29.217999872,1641314541828000000,126.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,15,864691135564556311106,1.6412572991361377e+18
1925,1925,2022-01-04 16:02:53.132000000,1641311959271000064,213.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,4,864691135564556311106,1.6412572991361377e+18
1924,1924,2022-01-04 17:54:30.307000064,1641318816216999936,53.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,3,864691135564556311106,1.6412572991361377e+18
1927,1927,2022-01-04 16:52:14.140000000,1641315022115000064,111.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yes,0.0,6,864691135564556311106,1.6412572991361377e+18
1947,1947,2022-01-04 16:15:32.110000128,1641312647580999936,283.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,24,864691135564556311106,1.6412572991361377e+18
1929,1929,2022-01-04 18:09:20.646000128,1641319563161999872,197.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,8,864691135564556311106,1.6412572991361377e+18
1928,1928,2022-01-04 16:52:38.641999872,1641315009185999872,148.0,closed,864691135564556311,2022-01-04 13:00:11.439000000,106,yesConditional,1.0,7,864691135564556311106,1.6412572991361377e+18
2589,2589,2022-01-04 18:30:39.684999936,1641320434760000000,435.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,18,864691135291777718169,1.6412573116505175e+18
2581,2581,2022-01-04 19:12:34.835000064,1641323472583000064,81.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,10,864691135291777718169,1.6412573116505175e+18
2579,2579,2022-01-04 18:57:35.369999872,1641322591400000000,63.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,8,864691135291777718169,1.6412573116505175e+18
2582,2582,2022-01-13 12:47:01.020999936,1642077862512999936,158.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,11,864691135291777718169,1.6412573116505175e+18
2580,2580,2022-01-04 17:35:24.771000064,1641317639568999936,84.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,errorNearby,0.5,9,864691135291777718169,1.6412573116505175e+18
2577,2577,2022-01-04 18:32:35.540999936,1641320523347000064,238.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,6,864691135291777718169,1.6412573116505175e+18
2596,2596,2022-01-04 18:54:59.247000064,1641322185883000064,311.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,23,864691135291777718169,1.6412573116505175e+18
2575,2575,2022-01-04 16:48:21.784999936,1641314806640999936,93.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,4,864691135291777718169,1.6412573116505175e+18
2574,2574,2022-01-04 19:12:12.278000128,1641323503728999936,27.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,3,864691135291777718169,1.6412573116505175e+18
2573,2573,2022-01-05 06:24:04.431000064,1641363687092999936,156.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,errorNearby,0.5,2,864691135291777718169,1.6412573116505175e+18
2572,2572,2022-01-05 00:54:21.604999936,1641343908639000064,151.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,1,864691135291777718169,1.6412573116505175e+18
2583,2583,2022-01-04 19:09:19.596999936,1641323283729999872,74.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,12,864691135291777718169,1.6412573116505175e+18
2578,2578,2022-01-04 18:16:13.552999936,1641320137153999872,35.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,7,864691135291777718169,1.6412573116505175e+18
2595,2595,2022-01-04 19:41:49.792000000,1641325156183000064,152.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,22,864691135291777718169,1.6412573116505175e+18
2584,2584,2022-01-04 19:36:03.940000000,1641324708064999936,254.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,yesConditional,1.0,13,864691135291777718169,1.6412573116505175e+18
2586,2586,2022-01-04 18:28:39.571000064,1641320581488999936,336.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,15,864691135291777718169,1.6412573116505175e+18
2585,2585,2022-01-05 16:08:14.192999936,1641398372030000128,480.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,14,864691135291777718169,1.6412573116505175e+18
2597,2597,2022-01-04 17:30:09.520000000,1641317339286000128,69.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,24,864691135291777718169,1.6412573116505175e+18
2593,2593,2022-01-04 18:17:09.080999936,1641320120849999872,103.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,26,864691135291777718169,1.6412573116505175e+18
2594,2594,2022-01-04 20:30:50.169999872,1641328115529999872,133.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,21,864691135291777718169,1.6412573116505175e+18
2591,2591,2022-01-04 18:57:35.249999872,1641322564604999936,87.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,20,864691135291777718169,1.6412573116505175e+18
2592,2592,2022-01-04 16:41:28.960000000,1641314447139000064,41.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,25,864691135291777718169,1.6412573116505175e+18
2888,2888,2022-01-06 13:17:33.000000000,1641474990617999872,62.0,closed,864691135291777718,2022-01-06 12:54:33.450000000,169,yesConditional,1.0,1000,864691135291777718169,1.6412573116505175e+18
2588,2588,2022-01-04 19:39:14.776000000,1641325044191000064,107.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,17,864691135291777718169,1.6412573116505175e+18
2576,2576,2022-01-04 18:15:18.231000064,1641319922336000000,194.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,5,864691135291777718169,1.6412573116505175e+18
2587,2587,2022-01-04 19:00:39.104000000,1641322668908999936,167.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,16,864691135291777718169,1.6412573116505175e+18
2590,2590,2022-01-04 18:48:34.416000000,1641321971644000000,141.0,closed,864691135291777718,2022-01-04 13:00:29.232000000,169,no,0.0,19,864691135291777718169,1.6412573116505175e+18
1957,1957,2022-01-04 16:47:43.304000000,1641314679652999936,183.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,10,864691135988340224107,1.6412574730347238e+18
1960,1960,2022-01-04 18:02:12.967000064,1641319222156000000,109.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,13,864691135988340224107,1.6412574730347238e+18
1961,1961,2022-01-05 15:16:31.407000064,1641395669744000000,120.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,14,864691135988340224107,1.6412574730347238e+18
1962,1962,2022-01-04 16:45:58.880999936,1641314673424000000,84.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,15,864691135988340224107,1.6412574730347238e+18
1963,1963,2022-01-04 17:55:41.484000000,1641318882708000000,55.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,16,864691135988340224107,1.6412574730347238e+18
1966,1966,2022-01-04 17:17:35.172000000,1641316378732000000,275.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,19,864691135988340224107,1.6412574730347238e+18
1973,1973,2022-01-04 16:27:38.540999936,1641312936918000128,503.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,24,864691135988340224107,1.6412574730347238e+18
1968,1968,2022-01-04 16:15:47.001999872,1641312875696999936,69.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,25,864691135988340224107,1.6412574730347238e+18
1969,1969,2022-01-04 16:20:41.334000128,1641313096422000128,143.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,26,864691135988340224107,1.6412574730347238e+18
1970,1970,2022-01-04 18:40:21.755000064,1641320307683000064,200.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,21,864691135988340224107,1.6412574730347238e+18
1971,1971,2022-01-04 17:55:19.940000000,1641318849044999936,69.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,22,864691135988340224107,1.6412574730347238e+18
1972,1972,2022-01-04 16:52:07.935000064,1641315056670000128,70.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,23,864691135988340224107,1.6412574730347238e+18
1949,1949,2022-01-04 19:48:35.078000128,1641325656596999936,57.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,2,864691135988340224107,1.6412574730347238e+18
1948,1948,2022-01-04 19:41:52.656000000,1641325202308000000,108.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,1,864691135988340224107,1.6412574730347238e+18
1967,1967,2022-01-04 17:53:32.627000064,1641318557491000064,157.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,20,864691135988340224107,1.6412574730347238e+18
1956,1956,2022-01-04 16:28:12.478000128,1641313650884999936,41.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,9,864691135988340224107,1.6412574730347238e+18
1958,1958,2022-01-13 12:22:11.839000064,1642076419904999936,31.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,11,864691135988340224107,1.6412574730347238e+18
1954,1954,2022-01-04 16:54:56.193999872,1641315162548999936,132.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,7,864691135988340224107,1.6412574730347238e+18
1953,1953,2022-01-04 17:02:08.383000064,1641315619166000128,108.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,6,864691135988340224107,1.6412574730347238e+18
1952,1952,2022-01-04 16:32:53.512999936,1641313792305999872,180.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,5,864691135988340224107,1.6412574730347238e+18
1951,1951,2022-01-04 16:05:53.999000064,1641312177315000064,110.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,4,864691135988340224107,1.6412574730347238e+18
1950,1950,2022-01-04 17:56:31.353999872,1641318883641999872,106.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,3,864691135988340224107,1.6412574730347238e+18
1955,1955,2022-01-04 18:11:13.536999936,1641319763497999872,109.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,8,864691135988340224107,1.6412574730347238e+18
2864,2864,2022-01-06 13:02:15.168999936,1641474104183000064,31.0,closed,864691135988340224,2022-01-06 12:54:31.328000000,107,yesConditional,1.0,1000,864691135988340224107,1.6412574730347238e+18
1959,1959,2022-01-04 17:15:56.145999872,1641316306716999936,248.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,12,864691135988340224107,1.6412574730347238e+18
1965,1965,2022-01-04 17:21:54.560000000,1641316825544999936,87.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,18,864691135988340224107,1.6412574730347238e+18
1964,1964,2022-01-04 18:09:29.361999872,1641319654452000000,112.0,closed,864691135988340224,2022-01-04 13:00:12.183000000,107,yesConditional,1.0,17,864691135988340224107,1.6412574730347238e+18
1984,1984,2022-01-13 12:24:12.411000064,1642076532296999936,119.0,closed,864691136010917539,2022-01-04 13:00:12.800000000,111,yesConditional,1.0,11,864691136010917539111,1.6412576868586555e+18
1982,1982,2022-01-04 16:29:01.214000128,1641313695540000000,45.0,closed,864691136010917539,2022-01-04 13:00:12.800000000,111,yesConditional,1.0,9,864691136010917539111,1.6412576868586555e+18
1992,1992,2022-01-04 17:18:42.936999936,1641316659279000064,62.0,closed,864691136010917539,2022-01-04 13:00:12.800000000,111,yesConditional,1.0,19,864691136010917539111,1.6412576868586555e+18
1979,1979,2022-01-04 17:05:07.169999872,1641315734617999872,171.0,closed,864691136010917539,2022-01-04 13:00:12.800000000,111,yesConditional,1.0,6,864691136010917539111,1.6412576868586555e+18
1994,1994,2022-01-04 16:16:44.016000000,1641312950640999936,52.0,closed,864691136010917539,2022-01-04 13:00:12.800000000,111,no,0.0,25,864691136010917539111,1.6412576868586555e+18
1995,1995,2022-01-04 16:24:13.016000000,1641313304992000000,146.0,closed,864691136010917539,2022-01-04 13:00:12.800000000,111,yesConditional,1.0,26,864691136010917539111,1.6412576868586555e+18
1996,1996,2022-01-04 18:42:38.084999936,1641321627798000128,129.0,closed,864691136010917539,2022-01-04 13:00:12.800000000,111,yesConditional,1.0,21,864691136010917539111,1.6412576868586555e+18
1997,1997,2022-01-04 17:56:45.536000000,1641318924684999936,80.0,closed,864691136010917539,2022-01-04 13:00:12.800000000,111,yesConditional,1.0,22,864691136010917539111,1.6412576868586555e+18
1998,1998,2022-01-04 16:54:03.236999936,1641315131716000000,110.0,closed,864691136010917539,2022-01-04 13:00:12.800000000,111,yesConditional,1.0,23,864691136010917539111,1.6412576868586555e+18
2865,2865,2022-01-06 13:02:34.768000000,1641474135747000064,19.0,closed,864691136010917539,2022-01-06 12:54:31.424000000,111,yesConditional,1.0,1000,864691136010917539111,1.6412576868586555e+18
1983,1983,2022-01-04 16:51:47.697999872,1641314954323000064,152.0,closed,864691136010917539,2022-01-04 13:00:12.800000000,111,yesConditional,1.0,10,864691136010917539111,1.6412576868586555e+18
