,run,precision,recall,f1,seg_id,num_endpoints,endpoints,invalidation_d,num_laplacian_iters,decimation_factor,comments,proposed_endpoints
91,92,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4600,225,0.36444444444444446,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
92,93,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4600,225,0.41888888888888887,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
93,94,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4600,225,0.47333333333333333,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
94,95,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4600,225,0.5277777777777778,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
95,96,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4600,225,0.5822222222222222,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
96,97,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4600,225,0.6366666666666667,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
97,98,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4600,225,0.6911111111111111,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
98,99,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4600,225,0.7455555555555555,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
99,100,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4600,225,0.8,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
100,101,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,0,0.31,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
101,102,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,0,0.36444444444444446,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
102,103,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,0,0.41888888888888887,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
103,104,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,0,0.47333333333333333,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
104,105,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,0,0.5277777777777778,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
105,106,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,0,0.5822222222222222,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
106,107,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,0,0.6366666666666667,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
107,108,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,0,0.6911111111111111,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
108,109,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,0,0.7455555555555555,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
109,110,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,0,0.8,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
110,111,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,25,0.31,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
111,112,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,25,0.36444444444444446,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
112,113,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,25,0.41888888888888887,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
113,114,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,25,0.47333333333333333,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
114,115,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,25,0.5277777777777778,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
115,116,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,25,0.5822222222222222,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
116,117,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,25,0.6366666666666667,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
117,118,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,25,0.6911111111111111,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
118,119,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,25,0.7455555555555555,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
119,120,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,25,0.8,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
120,121,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,50,0.31,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
121,122,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,50,0.36444444444444446,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
122,123,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,50,0.41888888888888887,good,"[[ 77953 100681  21236]
 [ 77337 106420  21250]
 [ 77295 107823  21215]
 [ 76782  99739  21202]
 [ 77359 106373  21254]]"
123,124,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,50,0.47333333333333333,good,"[[ 77953 100681  21236]
 [ 77337 106420  21250]
 [ 77295 107823  21215]
 [ 76782  99739  21202]
 [ 77359 106373  21254]]"
124,125,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,50,0.5277777777777778,good,"[[ 77953 100681  21236]
 [ 77337 106420  21250]
 [ 77295 107823  21215]
 [ 76782  99739  21202]
 [ 77359 106373  21254]]"
125,126,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,50,0.5822222222222222,good,"[[ 77953 100681  21236]
 [ 77337 106420  21250]
 [ 77295 107823  21215]
 [ 76782  99739  21202]
 [ 77359 106373  21254]]"
126,127,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,50,0.6366666666666667,good,"[[ 77953 100681  21236]
 [ 77337 106420  21250]
 [ 77295 107823  21215]
 [ 76782  99739  21202]
 [ 77359 106373  21254]]"
127,128,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,50,0.6911111111111111,good,"[[ 77953 100681  21236]
 [ 77337 106420  21250]
 [ 77295 107823  21215]
 [ 76782  99739  21202]
 [ 77359 106373  21254]]"
128,129,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,50,0.7455555555555555,good,"[[ 77953 100681  21236]
 [ 77337 106420  21250]
 [ 77295 107823  21215]
 [ 76782  99739  21202]
 [ 77359 106373  21254]]"
129,130,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,50,0.8,good,"[[ 77953 100681  21236]
 [ 77337 106420  21250]
 [ 77295 107823  21215]
 [ 76782  99739  21202]
 [ 77359 106373  21254]]"
130,131,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,75,0.31,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
131,132,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,75,0.36444444444444446,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
132,133,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,75,0.41888888888888887,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
133,134,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,75,0.47333333333333333,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
134,135,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,75,0.5277777777777778,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
135,136,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,75,0.5822222222222222,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
136,137,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,75,0.6366666666666667,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
137,138,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,75,0.6911111111111111,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
138,139,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,75,0.7455555555555555,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
139,140,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,75,0.8,good,"[[ 77951 100683  21237]
 [ 77338 106419  21250]
 [ 77368 106388  21248]
 [ 77295 107823  21215]
 [ 76782  99744  21203]]"
140,141,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,100,0.31,good,"[[ 77950 100683  21237]
 [ 77340 106417  21250]
 [ 77295 107823  21215]
 [ 76781  99740  21203]
 [ 77356 106374  21254]]"
141,142,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,100,0.36444444444444446,good,"[[ 77950 100683  21237]
 [ 77340 106417  21250]
 [ 77295 107823  21215]
 [ 76781  99740  21203]
 [ 77356 106374  21254]]"
142,143,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,100,0.41888888888888887,good,"[[ 77950 100683  21237]
 [ 77340 106417  21250]
 [ 77295 107823  21215]
 [ 76781  99740  21203]
 [ 77356 106374  21254]]"
143,144,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,100,0.47333333333333333,good,"[[ 77950 100683  21237]
 [ 77340 106417  21250]
 [ 77295 107823  21215]
 [ 76781  99740  21203]
 [ 77356 106374  21254]]"
144,145,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,100,0.5277777777777778,good,"[[ 77950 100683  21237]
 [ 77340 106417  21250]
 [ 77295 107823  21215]
 [ 76781  99740  21203]
 [ 77356 106374  21254]]"
145,146,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,100,0.5822222222222222,good,"[[ 77950 100683  21237]
 [ 77340 106417  21250]
 [ 77295 107823  21215]
 [ 76781  99740  21203]
 [ 77356 106374  21254]]"
146,147,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,100,0.6366666666666667,good,"[[ 77950 100683  21237]
 [ 77340 106417  21250]
 [ 77295 107823  21215]
 [ 76781  99740  21203]
 [ 77356 106374  21254]]"
147,148,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,100,0.6911111111111111,good,"[[ 77950 100683  21237]
 [ 77340 106417  21250]
 [ 77295 107823  21215]
 [ 76781  99740  21203]
 [ 77356 106374  21254]]"
148,149,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,100,0.7455555555555555,good,"[[ 77950 100683  21237]
 [ 77340 106417  21250]
 [ 77295 107823  21215]
 [ 76781  99740  21203]
 [ 77356 106374  21254]]"
149,150,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,100,0.8,good,"[[ 77950 100683  21237]
 [ 77340 106417  21250]
 [ 77295 107823  21215]
 [ 76781  99740  21203]
 [ 77356 106374  21254]]"
150,151,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,125,0.31,good,"[[ 77948 100684  21237]
 [ 77340 106416  21250]
 [ 77295 107822  21215]
 [ 76779  99736  21203]
 [ 77355 106375  21253]]"
151,152,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,125,0.36444444444444446,good,"[[ 77948 100684  21237]
 [ 77340 106416  21250]
 [ 77295 107822  21215]
 [ 76779  99736  21203]
 [ 77355 106375  21253]]"
152,153,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,125,0.41888888888888887,good,"[[ 77948 100684  21237]
 [ 77340 106416  21250]
 [ 77295 107822  21215]
 [ 76779  99736  21203]
 [ 77355 106375  21253]]"
153,154,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,125,0.47333333333333333,good,"[[ 77948 100684  21237]
 [ 77340 106416  21250]
 [ 77295 107822  21215]
 [ 76779  99736  21203]
 [ 77355 106375  21253]]"
154,155,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,125,0.5277777777777778,good,"[[ 77948 100684  21237]
 [ 77340 106416  21250]
 [ 77295 107822  21215]
 [ 76779  99736  21203]
 [ 77355 106375  21253]]"
155,156,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,125,0.5822222222222222,good,"[[ 77948 100684  21237]
 [ 77340 106416  21250]
 [ 77295 107822  21215]
 [ 76779  99736  21203]
 [ 77355 106375  21253]]"
156,157,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,125,0.6366666666666667,good,"[[ 77948 100684  21237]
 [ 77340 106416  21250]
 [ 77295 107822  21215]
 [ 76779  99736  21203]
 [ 77355 106375  21253]]"
157,158,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,125,0.6911111111111111,good,"[[ 77948 100684  21237]
 [ 77340 106416  21250]
 [ 77295 107822  21215]
 [ 76779  99736  21203]
 [ 77355 106375  21253]]"
158,159,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,125,0.7455555555555555,good,"[[ 77948 100684  21237]
 [ 77340 106416  21250]
 [ 77295 107822  21215]
 [ 76779  99736  21203]
 [ 77355 106375  21253]]"
159,160,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,125,0.8,good,"[[ 77948 100684  21237]
 [ 77340 106416  21250]
 [ 77295 107822  21215]
 [ 76779  99736  21203]
 [ 77355 106375  21253]]"
160,161,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,150,0.31,good,"[[ 77947 100684  21237]
 [ 77341 106415  21250]
 [ 77307 107821  21216]
 [ 76780  99733  21203]
 [ 77354 106375  21253]]"
161,162,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,150,0.36444444444444446,good,"[[ 77947 100684  21237]
 [ 77341 106415  21250]
 [ 77307 107821  21216]
 [ 76780  99733  21203]
 [ 77354 106375  21253]]"
162,163,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,150,0.41888888888888887,good,"[[ 77947 100684  21237]
 [ 77341 106415  21250]
 [ 77307 107821  21216]
 [ 76780  99733  21203]
 [ 77354 106375  21253]]"
163,164,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,150,0.47333333333333333,good,"[[ 77947 100684  21237]
 [ 77341 106415  21250]
 [ 77307 107821  21216]
 [ 76780  99733  21203]
 [ 77354 106375  21253]]"
164,165,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,150,0.5277777777777778,good,"[[ 77947 100684  21237]
 [ 77341 106415  21250]
 [ 77307 107821  21216]
 [ 76780  99733  21203]
 [ 77354 106375  21253]]"
165,166,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,150,0.5822222222222222,good,"[[ 77947 100684  21237]
 [ 77341 106415  21250]
 [ 77307 107821  21216]
 [ 76780  99733  21203]
 [ 77354 106375  21253]]"
166,167,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,150,0.6366666666666667,good,"[[ 77947 100684  21237]
 [ 77341 106415  21250]
 [ 77307 107821  21216]
 [ 76780  99733  21203]
 [ 77354 106375  21253]]"
167,168,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,150,0.6911111111111111,good,"[[ 77947 100684  21237]
 [ 77341 106415  21250]
 [ 77307 107821  21216]
 [ 76780  99733  21203]
 [ 77354 106375  21253]]"
168,169,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,150,0.7455555555555555,good,"[[ 77947 100684  21237]
 [ 77341 106415  21250]
 [ 77307 107821  21216]
 [ 76780  99733  21203]
 [ 77354 106375  21253]]"
169,170,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,150,0.8,good,"[[ 77947 100684  21237]
 [ 77341 106415  21250]
 [ 77307 107821  21216]
 [ 76780  99733  21203]
 [ 77354 106375  21253]]"
170,171,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,175,0.31,good,"[[ 77946 100684  21237]
 [ 77342 106414  21250]
 [ 77307 107820  21216]
 [ 76780  99731  21203]
 [ 77353 106376  21253]]"
171,172,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,175,0.36444444444444446,good,"[[ 77946 100684  21237]
 [ 77342 106414  21250]
 [ 77307 107820  21216]
 [ 76780  99731  21203]
 [ 77353 106376  21253]]"
172,173,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,175,0.41888888888888887,good,"[[ 77946 100684  21237]
 [ 77342 106414  21250]
 [ 77307 107820  21216]
 [ 76780  99731  21203]
 [ 77353 106376  21253]]"
173,174,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,175,0.47333333333333333,good,"[[ 77946 100684  21237]
 [ 77342 106414  21250]
 [ 77307 107820  21216]
 [ 76780  99731  21203]
 [ 77353 106376  21253]]"
174,175,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,175,0.5277777777777778,good,"[[ 77946 100684  21237]
 [ 77342 106414  21250]
 [ 77307 107820  21216]
 [ 76780  99731  21203]
 [ 77353 106376  21253]]"
175,176,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,175,0.5822222222222222,good,"[[ 77946 100684  21237]
 [ 77342 106414  21250]
 [ 77307 107820  21216]
 [ 76780  99731  21203]
 [ 77353 106376  21253]]"
176,177,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,175,0.6366666666666667,good,"[[ 77946 100684  21237]
 [ 77342 106414  21250]
 [ 77307 107820  21216]
 [ 76780  99731  21203]
 [ 77353 106376  21253]]"
177,178,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,175,0.6911111111111111,good,"[[ 77946 100684  21237]
 [ 77342 106414  21250]
 [ 77307 107820  21216]
 [ 76780  99731  21203]
 [ 77353 106376  21253]]"
178,179,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,175,0.7455555555555555,good,"[[ 77946 100684  21237]
 [ 77342 106414  21250]
 [ 77307 107820  21216]
 [ 76780  99731  21203]
 [ 77353 106376  21253]]"
179,180,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,175,0.8,good,"[[ 77946 100684  21237]
 [ 77342 106414  21250]
 [ 77307 107820  21216]
 [ 76780  99731  21203]
 [ 77353 106376  21253]]"
180,181,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,200,0.31,good,"[[ 77945 100685  21237]
 [ 77343 106414  21250]
 [ 77307 107820  21216]
 [ 76781  99729  21203]
 [ 77353 106376  21253]]"
181,182,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,200,0.36444444444444446,good,"[[ 77945 100685  21237]
 [ 77343 106414  21250]
 [ 77307 107820  21216]
 [ 76781  99729  21203]
 [ 77353 106376  21253]]"
182,183,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,200,0.41888888888888887,good,"[[ 77945 100685  21237]
 [ 77343 106414  21250]
 [ 77307 107820  21216]
 [ 76781  99729  21203]
 [ 77353 106376  21253]]"
183,184,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,200,0.47333333333333333,good,"[[ 77945 100685  21237]
 [ 77343 106414  21250]
 [ 77307 107820  21216]
 [ 76781  99729  21203]
 [ 77353 106376  21253]]"
184,185,0.2,0.5,0.28571428571428575,864691135920135864,2,"[[ 77575 107807  21133]
 [ 77000  99565  21215]]",4800,200,0.5277777777777778,good,"[[ 77945 100685  21237]
 [ 77343 106414  21250]
 [ 77307 107820  21216]
 [ 76781  99729  21203]
 [ 77353 106376  21253]]"
